"SEMESTER","AINE_STR","UKSUS","AINEKOOD","AINE","arvestatud","mittearvestatud","A","B","C","D","E","F","mitteilmunud"
"S","HV","HVVK","P2VK.01.297","Museoloogia",0,0,7,4,0,0,0,0,1
"S","HV","HVVK","P2VK.01.298","Esemete konserveerimise ja säilitamise alused",0,0,2,0,1,0,1,0,0
"S","HV","HVVK","P2VK.01.307","Naha töötlemise ajalugu",0,0,11,0,0,0,0,0,1
"S","HV","HVVK","P2VK.01.309","Nahkesemete õmblemise tehnoloogia I",0,0,10,0,0,0,0,0,1
"S","HV","HVVK","P2VK.01.317","Sissejuhatus semiootikasse",0,0,3,2,3,1,0,0,1
"S","HV","HVVK","P2VK.01.329","Teadusfilosoofia ja metodoloogia",0,0,10,2,0,0,0,0,0
"S","HV","HVVK","P2VK.01.333","Disain ja innovatsioon",0,0,7,1,4,0,0,0,0
"S","HV","HVVK","P2VK.01.335","Rahvusliku tekstiili materjaliõpetuse magistrikursus",0,0,3,3,0,0,0,0,0
"S","HV","HVVK","P2VK.01.362","Erialafotograafia",0,0,4,7,0,0,0,0,0
"S","HV","HVVK","P2VK.01.365","Üldkompositsioon ja vormiõpetus",0,0,0,3,1,0,0,0,2
"S","HV","HVVK","P2VK.01.366","Eriala kompositsioon I",0,0,0,2,1,1,0,0,1
"S","HV","HVVK","P2VK.01.376","Pinnaviimistlustehnikate algkursus",7,0,0,0,0,0,0,0,0
"S","HV","HVVK","P2VK.01.377","Kohrutustehnika algkursus",0,0,2,4,0,0,0,0,0
"S","HV","HVVK","P2VK.01.390","Kutseliste ehtemeistrite looming",0,0,1,1,1,0,0,0,1
"S","HV","HVVK","P2VK.01.393","Etnograafiline ehe III",0,0,4,2,0,0,1,0,1
"S","HV","HVVK","P2VK.01.399","Tarbevormide dekoori kujundustehnikad",0,0,0,2,0,0,0,0,0
"S","HV","HVVK","P2VK.01.400","Vormitööriistad",2,0,0,0,0,0,0,0,0
"S","HV","HVVK","P2VK.01.406","Sepistööriistad II",0,0,0,2,0,0,0,0,0
"S","HV","HVVK","P2VK.01.424","Vorm ja ruum",3,0,0,0,0,0,0,0,0
"S","HV","HVVK","P2VK.01.432","Eesti ehtekultuur",16,0,0,0,0,0,0,0,0
"S","HV","HVVK","P2VK.01.433","Tuniisheegeldamine",0,0,2,8,1,0,0,0,1
"S","HV","HVVK","P2VK.01.459","Magistriseminar I",13,0,0,0,0,0,0,0,0
"S","HV","HVVK","P2VK.01.470","Insenerigraafika III",0,0,2,3,2,0,0,0,0
"S","HV","HVVK","P2VK.01.474","Looduslikud ehitusmaterjalid",0,0,0,0,1,0,0,0,6
"S","HV","HVVK","P2VK.01.519","Tehniline joonestamine",4,0,0,0,0,0,0,0,0
"S","HV","HVVK","P2VK.01.537","Masinkudumine edasijõudnutele",0,0,4,2,1,0,1,0,0
"S","HV","HVVK","P2VK.02.030","Arranžeerimine I",25,5,0,0,0,0,0,0,0
"S","HV","HVVK","P2VK.02.031","Arranžeerimine II",10,0,0,0,0,0,0,0,0
"S","HV","HVVK","P2VK.02.045","Praktiline harmoniseerimine klaveril II",9,0,0,0,0,0,0,0,0
"S","HV","HVVK","P2VK.02.055","Digitaalne helitöötlus II",0,0,0,5,0,0,0,0,0
"S","HV","HVVK","P2VK.02.057","Rütmika I",46,0,0,0,0,0,0,0,0
"S","HV","HVVK","P2VK.02.068","Laul ja hääleseade I",22,0,0,0,0,0,0,0,1
"S","HV","HVVK","P2VK.02.095","Noodistamine",10,0,0,0,0,0,0,0,0
"S","HV","HVVK","P2VK.02.107","Folklooriõpetamise metoodika",0,0,3,0,0,0,0,0,0
"S","HV","HVVK","P2VK.02.252","C. Orffi süsteemi alused",0,0,14,2,1,0,0,0,2
"S","HV","HVVK","P2VK.02.286","Helidisain I",5,0,0,0,0,0,0,0,1
"S","HV","HVVK","P2VK.02.300","Pillide tundmine",19,0,0,0,0,0,0,0,0
"S","HV","HVVK","P2VK.02.341","Praktiline harmoniseerimine klaveril I",30,4,0,0,0,0,0,0,3
"S","HV","HVVK","P2VK.02.344","Stuudiotöö praktika",4,0,0,0,0,0,0,0,1
"S","HV","HVVK","P2VK.02.362","Laul ja hääleseade II",14,0,0,0,0,0,0,0,0
"S","HV","HVVK","P2VK.02.374","Transkriptsioon",19,1,0,0,0,0,0,0,0
"S","HV","HVVK","P2VK.02.382","Pro Tools",10,0,0,0,0,0,0,0,0
"S","HV","HVVK","P2VK.02.383","Elektroakustika",7,0,0,0,0,0,0,0,0
"S","HV","HVVK","P2VK.02.384","Miksimise tehnoloogia",0,0,1,3,2,0,0,0,0
"S","HV","HVVK","P2VK.02.458","Improvisatsiooni alused I",16,0,0,0,0,0,0,0,0
"S","HV","HVVK","P2VK.02.459","Lisapill I",15,0,0,0,0,0,0,0,0
"S","HV","HVVK","P2VK.02.462","Põhipill II",21,0,0,0,0,0,0,0,0
"S","HV","HVVK","P2VK.02.463","Põhipill III",9,0,0,0,0,0,0,0,1
"S","HV","HVVK","P2VK.02.464","Ansambel I",16,0,0,0,0,0,0,0,0
"S","HV","HVVK","P2VK.02.467","Ansambel III",0,0,1,2,1,0,0,0,0
"S","HV","HVVK","P2VK.02.468","Arranžeerimine II",5,0,0,0,0,0,0,0,0
"S","HV","HVVK","P2VK.02.491","Pärimustantsu praktika",25,1,0,0,0,0,0,0,1
"S","HV","HVVK","P2VK.02.515","Muusikaajalugu",0,0,5,17,14,5,8,0,4
"S","HV","HVVK","P2VK.02.546","Kooritöö didaktika",4,0,0,0,0,0,0,0,0
"S","HV","HVVK","P2VK.02.573","Lisapill III",8,0,0,0,0,0,0,0,1
"S","HV","HVVK","P2VK.02.628","Stuudioseadmed",9,1,0,0,0,0,0,0,1
"S","HV","HVVK","P2VK.02.632","Rütmimuusika instrument",4,0,0,0,0,0,0,0,0
"S","HV","HVVK","P2VK.02.633","Ansambel III",5,0,0,0,0,0,0,0,1
"S","HV","HVVK","P2VK.02.646","Muusikateooria I",0,0,18,8,8,4,9,0,2
"S","HV","HVVK","P2VK.02.647","Muusikateooria II",0,0,8,1,2,2,3,0,0
"S","HV","HVVK","P2VK.02.648","Muusikateooria III",0,0,0,6,7,2,0,0,0
"S","HV","HVVK","P2VK.02.649","Muusikateooria IV",14,0,0,0,0,0,0,0,0
"S","HV","HVVK","P2VK.02.650","Muusikatehnoloogia alused",44,0,0,0,0,0,0,0,2
"S","HV","HVVK","P2VK.02.659","Vokaaldidaktika",5,0,0,0,0,0,0,0,0
"S","HV","HVVK","P2VK.02.660","Muusikateooria didaktika",6,0,0,0,0,0,0,0,0
"S","HV","HVVK","P2VK.02.661","Eesti pärimusmuusika I",55,0,0,0,0,0,0,0,0
"S","HV","HVVK","P2VK.02.662","Eesti pärimusmuusika II",31,1,0,0,0,0,0,0,6
"S","HV","HVVK","P2VK.02.671","Ansambel II",6,3,0,0,0,0,0,0,0
"S","HV","HVVK","P2VK.02.678","Ansambel I",12,0,0,0,0,0,0,0,0
"S","HV","HVVK","P2VK.02.679","Ansambel II",7,0,0,0,0,0,0,0,0
"S","HV","HVVK","P2VK.02.680","Ansambel III",8,0,0,0,0,0,0,0,0
"S","HV","HVVK","P2VK.02.706","20. sajandi muusikalugu I",31,4,0,0,0,0,0,0,0
"S","HV","HVVK","P2VK.02.708","Ansambel I",9,0,0,0,0,0,0,0,0
"S","HV","HVVK","P2VK.02.714","Mikrofonitehnikad I",9,0,0,0,0,0,0,0,0
"S","HV","HVVK","P2VK.02.715","Mikrofonitehnikad II",0,0,6,0,0,0,0,0,0
"S","HV","HVVK","P2VK.02.717","Ansambel I",7,0,0,0,0,0,0,0,1
"S","HV","HVVK","P2VK.02.718","Ansambel II",5,0,0,0,0,0,0,0,0
"S","HV","HVVK","P2VK.02.719","Analüütiline kuulamine/ akustiline solfedžo",0,0,0,0,4,2,1,0,1
"S","HV","HVVK","P2VK.02.720","Audioprogrammid, süntesaatorid ja MIDI",10,0,0,0,0,0,0,0,0
"S","HV","HVVK","P2VK.02.721","Helisalvestus I",9,0,0,0,0,0,0,0,0
"S","HV","HVVK","P2VK.02.724","Stuudiotöö I",7,1,0,0,0,0,0,0,0
"S","HV","HVVK","P2VK.02.728","Improvisatsioon",14,0,1,0,0,0,0,0,0
"S","HV","HVVK","P2VK.02.732","Pilliõpetuse metoodika",0,0,6,2,4,0,0,0,0
"S","HV","HVVK","P2VK.02.734","Ansamblitöö metoodika",7,0,0,0,0,0,0,0,0
"S","HV","HVVK","P2VK.02.737","Mastering I",6,0,0,0,0,0,0,0,0
"S","HV","HVVK","P2VK.02.744","Teatrietenduste, performance'te helindamine",6,0,0,0,0,0,0,0,0
"S","HV","HVVK","P2VK.02.755","Lisapill II",14,0,0,0,0,0,0,0,1
"S","HV","HVVK","P2VK.02.757","Rütmimuusika instrument",0,0,5,8,2,0,0,0,0
"S","HV","HVVK","P2VK.02.773","Muusikatehnoloogia alused",16,0,0,0,0,0,0,0,1
"S","HV","HVVK","P2VK.04.009","Ballett I",13,0,0,0,0,0,0,0,1
"S","HV","HVVK","P2VK.04.010","Ballett II",9,0,0,0,0,0,0,0,0
"S","HV","HVVK","P2VK.04.028","Kontaktimprovisatsioon I",10,0,0,0,0,0,0,0,0
"S","HV","HVVK","P2VK.04.038","Tantsuajalugu II",10,0,0,0,0,0,0,0,0
"S","HV","HVVK","P2VK.04.065","Sissejuhatus valguskujundusse",28,0,0,0,0,0,0,0,1
"S","HV","HVVK","P2VK.04.078","Rahvalik seltskonnatants",13,0,0,0,0,0,0,0,0
"S","HV","HVVK","P2VK.04.107","Moderntants II",5,0,0,0,0,0,0,0,0
"S","HV","HVVK","P2VK.04.175","Sissejuhatus semiootikasse",0,0,8,11,9,1,1,0,5
"S","HV","HVVK","P2VK.04.192","Joonistamine I",0,0,4,12,2,1,0,0,2
"S","HV","HVVK","P2VK.04.240","Töökeskkonna korralduslikud regulatsioonid",26,0,0,0,0,0,0,0,0
"S","HV","HVVK","P2VK.04.255","Loovtants",13,0,0,0,0,0,0,0,1
"S","HV","HVVK","P2VK.04.284","Joonistamine III",0,0,3,6,2,0,0,0,0
"S","HV","HVVK","P2VK.04.318","Multimeedia",8,0,0,0,0,0,0,0,1
"S","HV","HVVK","P2VK.04.345","Anatoomia ja kinesioloogia",0,0,3,2,3,2,1,0,1
"S","HV","HVVK","P2VK.04.352","Fitnesstreeningu alused I",14,0,0,0,0,0,0,0,0
"S","HV","HVVK","P2VK.04.353","Tantsukunsti erialapraktika I",20,1,0,0,0,0,0,0,2
"S","HV","HVVK","P2VK.04.357","Improvisatsioon I",12,0,0,0,0,0,0,0,0
"S","HV","HVVK","P2VK.04.358","Moderntants I",12,0,0,0,0,0,0,0,0
"S","HV","HVVK","P2VK.04.359","Kaasaegne tants I",13,0,0,0,0,0,0,0,0
"S","HV","HVVK","P2VK.04.362","Tantsukompositsioon III",8,0,0,0,0,0,0,0,0
"S","HV","HVVK","P2VK.04.370","Ballett III",0,0,0,3,1,0,0,0,0
"S","HV","HVVK","P2VK.04.371","Improvisatsioon III",21,0,0,0,0,0,0,0,0
"S","HV","HVVK","P2VK.04.372","Kaasaegne tants III",5,0,0,0,0,0,0,0,0
"S","HV","HVVK","P2VK.04.387","Rütm ja koordinatsioon",17,0,0,0,0,0,0,0,0
"S","HV","HVVK","P2VK.04.388","Tantsuanalüüs",12,0,0,0,0,0,0,0,0
"S","HV","HVVK","P2VK.04.389","Tantsuajalugu I",12,0,0,0,0,0,0,0,0
"S","HV","HVVK","P2VK.04.406","Lavatehnika",24,0,0,0,0,0,0,0,2
"S","HV","HVVK","P2VK.04.451","Vektor- ja rastergraafika rakendustarkvara",19,0,0,0,0,0,0,0,3
"S","HV","HVVK","P2VK.04.509","Kultuuri ja kunstide ajalugu",71,0,0,0,0,0,0,0,16
"S","HV","HVVK","P2VK.04.510","Etenduskunstide rakendusteooria",37,4,0,0,0,0,0,0,0
"S","HV","HVVK","P2VK.04.511","Etenduskunstide praktikum",118,0,0,0,0,0,0,0,6
"S","HV","HVVK","P2VK.04.513","Filmianalüüs",29,0,0,0,0,0,0,0,0
"S","HV","HVVK","P2VK.04.542","Valguskujundus",0,0,9,1,2,1,0,0,1
"S","HV","HVVK","P2VK.04.543","Infotehnoloogia alused",0,0,4,1,0,0,0,0,3
"S","HV","HVVK","P2VK.04.546","Eesti pärimustants",14,0,0,0,0,0,0,0,0
"S","HV","HVVK","P2VK.04.548","Somaatilised treeningsüsteemid",14,0,0,0,0,0,0,0,0
"S","HV","HVVK","P2VK.04.561","Tantsukompositsioon IV",8,0,0,0,0,0,0,0,0
"S","HV","HVVK","P2VK.04.562","Lavastuse struktuur ja toimimine tantsuõpetajale ja koreograafile",6,1,0,0,0,0,0,0,0
"S","HV","HVVK","P2VK.04.567","Kaasaegne tants II",12,0,0,0,0,0,0,0,0
"S","HV","HVVK","P2VK.04.577","Improvisatsioon",36,0,0,0,0,0,0,0,0
"S","HV","HVVK","P2VK.04.586","Lavaline häälekasutus ja hääletreening II",14,4,0,0,0,0,0,0,0
"S","HV","HVVK","P2VK.04.588","Hääleseade",18,0,0,0,0,0,0,0,0
"S","HV","HVVK","P2VK.04.592","Lavaline liikumine",14,0,0,0,0,0,0,0,3
"S","HV","HVVK","P2VK.04.616","Stiiliõpetus",10,5,0,0,0,0,0,0,6
"S","HV","HVVK","P2VK.04.622","Etenduskunstide visuaaltehnoloogia teooria",0,0,5,8,3,2,2,0,1
"S","HV","HVVK","P2VK.04.628","Ametipärimuse kogumine",17,0,0,0,0,0,0,0,3
"S","HV","HVVK","P2VK.04.631","Teatriajalugu",0,0,14,14,10,1,1,0,9
"S","HV","HVVK","P2VK.04.634","Eesti teatri ajalugu",0,0,4,6,1,1,0,0,8
"S","HV","HVVK","P2VK.04.639","Lavaline plastika, võitluskunst ja vehklemine",0,0,14,4,1,0,0,0,0
"S","HV","HVVK","P2VK.04.644","Üldkompositsioon",0,0,19,0,0,0,0,0,2
"S","HV","HVVK","P2VK.04.646","Sissejuhatus multimeediasse",20,0,0,0,0,0,0,0,2
"S","HV","HVVK","P2VK.04.649","Insenerigraafika",0,0,4,12,4,0,0,0,3
"S","HV","HVVK","P2VK.04.652","Maalimine",0,0,1,4,0,0,0,0,0
"S","HV","HVVK","P2VK.04.654","Konstrueerimine",18,0,0,0,0,0,0,0,0
"S","HV","HVVK","P2VK.04.667","Elektrotehnika",11,2,0,0,0,0,0,0,0
"S","HV","HVVK","P2VK.04.668","Sissejuhatus butafooriasse",0,0,2,7,0,0,0,0,0
"S","HV","HVVK","P2VK.04.669","Butafooria",0,0,7,3,0,0,0,0,0
"S","HV","HVVK","P2VK.04.674","Dekoratsioonimaal",0,0,8,2,0,0,0,0,0
"S","HV","HVVK","P2VK.04.682","Liikuv valgus ja visualisatsioon",7,0,0,0,0,0,0,0,0
"S","HV","HVVK","P2VK.05.047","Kultuurikorralduse alused",47,7,0,0,0,0,0,0,0
"S","HV","HVVK","P2VK.05.060","Turundus",0,0,13,11,0,0,0,0,0
"S","HV","HVVK","P2VK.05.063","Majandusteooria ajalugu",0,0,12,8,0,0,0,0,0
"S","HV","HVVK","P2VK.05.118","Personalijuhtimine",14,0,0,0,0,0,0,0,0
"S","HV","HVVK","P2VK.05.144","Võrdlev kultuurilugu muusikas I",56,1,0,0,0,0,0,0,0
"S","HV","HVVK","P2VK.05.171","Meediaõpetus",0,0,18,4,0,0,0,0,1
"S","HV","HVVK","P2VK.05.173","Kultuurhariduse vaatluspraktika",49,0,0,0,0,0,0,0,1
"S","HV","HVVK","P2VK.05.178","Euroopa Liidu struktuurid",17,0,0,0,0,0,0,0,1
"S","HV","HVVK","P2VK.05.190","Kultuurisemiootika",31,0,0,0,0,0,0,0,6
"S","HV","HVVK","P2VK.05.191","Organisatsiooniõpetus",0,0,16,21,17,0,0,0,1
"S","HV","HVVK","P2VK.05.196","Andragoogika",0,0,14,9,3,5,0,0,0
"S","HV","HVVK","P2VK.05.200","Sissejuhatus huvijuhi erialasse",29,1,0,0,0,0,0,0,0
"S","HV","HVVK","P2VK.05.204","Muusikaõpetus",10,2,0,0,0,0,0,0,0
"S","HV","HVVK","P2VK.05.205","Pärimuskombestik",9,0,0,0,0,0,0,0,2
"S","HV","HVVK","P2VK.05.219","Maksundus ja võlaõigus kultuuriettevõtluses",15,0,0,0,0,0,0,0,0
"S","HV","HVVK","P2VK.05.233","Seikluskasvatusliku keskkonna loomine",10,0,0,0,0,0,0,0,0
"S","HV","HVVK","P2VK.05.238","Elamuspedagoogika",0,0,2,2,1,1,1,0,0
"S","HV","HVVK","P2VK.05.240","Mudeldusmängu metoodika",0,0,5,3,4,0,0,0,0
"S","HV","HVVK","P2VK.05.257","Loovtegevus",18,0,0,0,0,0,0,0,0
"S","HV","HVVK","P2VK.05.281","Viha valitsemine",28,0,0,0,0,0,0,0,0
"S","HV","HVVK","P2VK.05.307","Juhtimisökonoomika",20,0,0,0,0,0,0,0,1
"S","HV","HVVK","P2VK.05.321","Õiguse alused",20,0,0,0,0,0,0,0,0
"S","HV","HVVK","P2VK.05.324","Projektitöö I",0,0,31,27,3,0,0,0,0
"S","HV","HVVK","P2VK.05.328","Heli-ja valgustehnika praktikum",46,1,0,0,0,0,0,0,0
"S","HV","HVVK","P2VK.05.346","Loomemajanduse alused",0,0,6,15,6,0,0,0,0
"S","HV","HVVK","P2VK.05.350","Kultuuripoliitika",0,0,3,2,4,3,2,0,4
"S","HV","HVVK","P2VK.05.356","Osalusteater",8,0,0,0,0,0,0,0,0
"S","HV","HVVK","P2VK.05.358","Eneseväljendus ja improvisatsioon",11,0,0,0,0,0,0,0,2
"S","HV","HVVK","P2VK.05.367","Õpetaja identiteet ja juhtimine",0,0,21,7,2,4,1,0,1
"S","HV","HVVK","P2VK.05.368","Pedagoogiline praktikum",14,0,0,0,0,0,0,0,1
"S","HV","HVVK","P2VK.05.369","Õpetamine ja refleksioon",0,0,5,4,6,2,1,1,2
"S","HV","HVVK","P2VK.05.370","Suhtlemine ja tagasiside haridusorganisatsioonis",0,0,17,33,5,0,0,1,0
"S","HV","HVVK","P2VK.05.371","Õppimine ja õpetamine",0,0,28,18,11,4,1,2,5
"S","HV","HVVK","P2VK.05.373","Vanemaharidus",0,0,9,26,16,2,0,0,0
"S","HV","HVVK","P2VK.05.377","Hariduslikud erivajadused",0,0,3,3,14,8,12,3,14
"S","HV","HVVK","P2VK.05.381","Kogukonnatöö alused",0,0,3,9,5,9,2,0,3
"S","HV","HVVK","P2VK.05.384","Laua- ja rollimängud",9,0,0,0,0,0,0,0,0
"S","HV","HVVK","P2VK.05.385","Loovus- ja tegevusõppe alused",28,0,0,0,0,0,0,0,1
"S","HV","HVVK","P2VK.05.386","Karjääriõpe ja karjääriteenuste korraldamine",19,3,0,0,0,0,0,0,0
"S","HV","HVVK","P2VK.05.389","Eesti kultuurilugu",0,0,19,2,1,0,0,0,0
"S","HV","HVVK","P2VK.05.390","Praktiline kõnekunst",21,0,0,0,0,0,0,0,0
"S","HV","HVVK","P2VK.05.391","Mitmekultuuriline ühiskond ja identiteedid Eestis",0,0,10,12,11,5,3,2,0
"S","HV","HVVK","P2VK.05.392","Huvijuhi professionaalsuse kujundamine",0,0,4,3,5,1,0,0,1
"S","HV","HVVK","P2VK.05.395","Sündmuste ohutus ja turvalisus",20,0,0,0,0,0,0,0,1
"S","HV","HVVK","P2VK.09.001","Eesti keele kirjalik eneseväljendus",131,5,0,0,0,0,0,0,5
"S","HV","HVVK","P2VK.09.006","Isiksuse- ja sotsiaalpsühholoogia",0,0,62,36,23,7,14,0,2
"S","HV","HVVK","P2VK.09.010","Teadus- ja loometöö metodoloogia",0,0,0,1,1,2,0,0,1
"S","HV","HVVK","P2VK.09.012","Filosoofia/Esteetika I",0,0,16,7,20,31,20,0,34
"S","HV","HVVK","P2VK.09.015","Seminaritöö",0,0,3,4,7,9,6,0,14
"S","HV","HVVK","P2VK.09.022","Teadustöö metoodika praktikum",4,1,0,0,0,0,0,0,6
"S","HV","HVVK","P2VK.09.023","Saksa keele algkursus I",4,2,0,0,0,0,0,0,0
"S","HV","HVVK","P2VK.09.038","Hispaania keele algkursus",15,0,0,0,0,0,0,0,2
"S","HV","HVVK","P2VK.09.061","Avalik esinemine",6,2,0,0,0,0,0,0,0
"S","HV","HVVK","P2VK.09.072","Sissejuhatus õpingutesse kultuuriakadeemias",117,20,0,0,0,0,0,0,0
"S","HV","HVVK","P2VK.09.083","Kohapärimus",5,0,0,0,0,0,0,0,2
"S","HV","HVUS","USUS.00.014","Vana- Lähis-Ida usundilugu",0,0,1,3,0,0,0,0,0
"S","HV","HVUS","USUS.00.022","Religiooniuuringute eriseminar",3,0,0,0,0,0,0,0,0
"S","HV","HVUS","USUS.01.039","Eesti kirikulugu",0,0,4,4,3,1,0,0,0
"S","HV","HVUS","USUS.01.059","Ladina keel teoloogia bakalaureuseõppele",5,0,0,0,0,0,0,0,0
"S","HV","HVUS","USUS.01.061","Katoliiklik teoloogia 20. sajandil",4,0,0,0,0,0,0,0,0
"S","HV","HVUS","USUS.01.069","Kristluse ajalugu",0,0,3,5,4,1,0,0,2
"S","HV","HVUS","USUS.02.047","Kristlik eetika",0,0,2,0,2,0,0,0,0
"S","HV","HVUS","USUS.02.059","Teoloogia tänapäevased probleemid B",0,0,4,0,0,0,0,0,2
"S","HV","HVUS","USUS.02.066","Dogmaatika magistriseminar",0,0,5,1,0,0,0,0,2
"S","HV","HVUS","USUS.02.089","Metodoloogia seminar",0,0,3,1,3,0,0,0,3
"S","HV","HVUS","USUS.02.090","Teaduse ja religiooni seminar",0,0,7,0,0,0,0,0,1
"S","HV","HVUS","USUS.02.094","Sissejuhatus teoloogiasse ja religiooniuuringutesse",0,0,6,3,3,0,0,0,2
"S","HV","HVUS","USUS.03.017","Katehheetika",0,0,0,2,0,0,0,0,0
"S","HV","HVUS","USUS.03.023","Liturgika",0,0,0,3,1,2,0,0,0
"S","HV","HVUS","USUS.03.024","Hingehoid",0,0,2,3,1,0,0,0,0
"S","HV","HVUS","USUS.03.038","Religioonisotsioloogia",0,0,8,14,0,0,0,0,3
"S","HV","HVUS","USUS.03.079","Religioonipsühholoogia",0,0,24,2,2,2,0,0,2
"S","HV","HVUS","USUS.03.091","Misjoniteoloogia",0,0,4,1,0,0,0,0,0
"S","HV","HVUS","USUS.03.096","Avalik esinemine",19,0,0,0,0,0,0,0,0
"S","HV","HVUS","USUS.03.104","Religioonipedagoogika sissejuhatus",1,0,0,0,0,0,0,0,0
"S","HV","HVUS","USUS.03.109","Religioonipsühholoogia seminar",8,0,0,0,0,0,0,0,2
"S","HV","HVUS","USUS.03.112","Intervjueerimine kvalitatiivses uuringus",4,0,0,0,0,0,0,0,2
"S","HV","HVUS","USUS.04.033","Uue Testamendi sissejuhatus",0,0,5,3,3,0,1,0,0
"S","HV","HVUS","USUS.04.061","Uue Testamendi ajastu ja Jeesuse elu",0,0,14,0,0,0,0,0,1
"S","HV","HVUS","USUS.04.068","Kreeka keel",0,0,3,0,0,0,0,0,1
"S","HV","HVUS","USUS.05.045","Araabia keel A",7,0,0,0,0,0,0,0,0
"S","HV","HVUS","USUS.05.065","Heebrea keel C",1,0,0,0,0,0,0,0,0
"S","HV","HVUS","USUS.05.067","Heebrea keel",0,0,1,2,1,1,0,0,1
"S","HV","HVUS","USUS.05.069","Vana ja Uue Testamendi seminar",0,0,1,0,3,0,0,0,0
"S","HV","HVUS","USUS.06.078","Võrdleva usundiloo sissejuhatus",0,0,6,10,0,0,0,0,1
"S","HV","HVUS","USUS.06.080","Võrdleva usuteaduse seminar",7,0,0,0,0,0,0,0,1
"S","HV","HVUS","USUS.06.093","Muistse Peruu kultuur ja usund",0,0,5,6,2,0,0,0,4
"S","HV","HVUS","USUS.06.109","Religioonifilosoofia",0,0,2,1,2,1,0,0,0
"S","HV","HVUS","USUS.06.123","Uususundid",0,0,7,6,3,0,0,0,4
"S","HV","HVUS","USUS.06.127","Üldine usundilugu",213,0,0,0,0,0,0,0,9
"S","HV","HVUS","USUS.06.134","Budismi alused",0,0,4,4,1,0,0,0,2
"S","HV","HVUS","USUS.06.136","Orientaalusundite seminar",11,0,0,0,0,0,0,0,1
"S","HV","HVUS","USUS.08.003","Lähis-Ida usundilugu A",0,0,5,1,0,0,0,0,0
"S","HV","HVUS","USUS.08.014","Religioonide vaheline dialoog: islami sisemine pluralism ja ajalooline tõlgendamine",0,0,12,4,1,1,0,0,1
"S","HV","HVUS","USUS.08.018","Juudi mõttelugu kesk- ning uusajal",0,0,4,1,0,0,0,0,5
"S","LT","LO00","LO00.00.001","Kuidas Tartu Ülikoolis edukas olla?",170,0,0,0,0,0,0,0,23
"S","LT","LO00","LO00.00.003","Eesti keele suulise ja kirjaliku väljenduse õpetus",125,0,0,0,0,0,0,0,16
"S","LT","LTFY","LOFY.00.009","Doktorikursus füüsikas",0,0,4,1,0,0,0,0,0
"S","LT","LTFY","LOFY.01.002","Füüsikaline maailmapilt",0,0,10,25,18,21,6,4,33
"S","LT","LTFY","LOFY.01.007","Elekter ja magnetism",0,0,4,4,1,3,6,2,6
"S","LT","LTFY","LOFY.01.009","Mikromaailma füüsika",0,0,4,4,4,1,1,0,2
"S","LT","LTFY","LOFY.01.014","Spektraalseadmed",0,0,2,6,2,0,0,0,0
"S","LT","LTFY","LOFY.01.015","Tuumafüüsika eksperimentaalmeetodid",0,0,1,3,0,0,0,1,1
"S","LT","LTFY","LOFY.01.018","Signaalitöötluse alused I",0,0,3,7,9,0,2,0,3
"S","LT","LTFY","LOFY.01.021","Insenerigraafika",0,0,22,16,10,1,0,0,5
"S","LT","LTFY","LOFY.01.023","Optika- ja optoelektroonikaseadmed",0,0,1,2,1,0,0,0,2
"S","LT","LTFY","LOFY.01.024","Spektroskoopia alused",0,0,7,1,0,1,1,0,0
"S","LT","LTFY","LOFY.01.033","Laserite füüsika",0,0,3,2,1,0,1,0,0
"S","LT","LTFY","LOFY.01.036","Mõõtmismeetodid",0,0,3,4,1,1,1,0,2
"S","LT","LTFY","LOFY.01.037","Kaasaegse metroloogia alused",0,0,3,2,3,1,1,0,2
"S","LT","LTFY","LOFY.01.039","Mõõtmistulemuste töötlemine",0,0,9,4,13,0,1,0,1
"S","LT","LTFY","LOFY.01.042","Kvaliteedijuhtimine I",0,0,8,5,0,0,0,0,1
"S","LT","LTFY","LOFY.01.064","Füüsika meie ümber",5,0,0,0,0,0,0,0,0
"S","LT","LTFY","LOFY.01.071","Aktiivõpe füüsika õpetamisel",3,0,0,0,0,0,0,0,0
"S","LT","LTFY","LOFY.01.082","Kvaliteedijuhtimine",0,0,20,6,0,0,0,0,0
"S","LT","LTFY","LOFY.01.084","Magistriseminar eksperimentaalfüüsikas",6,0,0,0,0,0,0,0,0
"S","LT","LTFY","LOFY.01.099","Teadus aimeloengutes",46,0,0,0,0,0,0,0,0
"S","LT","LTFY","LOFY.01.101","Füüsika meie ümber",9,0,0,0,0,0,0,0,0
"S","LT","LTFY","LOFY.01.108","Füüsika kui loodusteadus",0,0,5,0,0,0,0,0,0
"S","LT","LTFY","LOFY.01.109","Füüsika didaktika",0,0,8,1,1,0,1,0,2
"S","LT","LTFY","LOFY.01.110","Eksperimentaalne koolifüüsika",3,0,0,0,0,0,0,0,0
"S","LT","LTFY","LOFY.01.115","Füüsika ja tehnika",0,0,0,1,4,0,0,0,2
"S","LT","LTFY","LOFY.01.116","Meditsiinitehnoloogia korraldus",0,0,0,7,3,3,0,0,2
"S","LT","LTFY","LOFY.01.118","Kiirgusbioloogia ja kiiritusravi alused",0,0,2,2,3,1,1,0,1
"S","LT","LTFY","LOFY.01.123","Füüsika praktikum II - elekter ja magnetism",16,2,0,0,0,0,0,0,6
